x,y
3,1.940754576947168
3,7.693254933203184
3,9.554363231449907
3,4
3,4
3,4
3,4
3,0.058560475069829865
3,5.230021297680654
3,4
9.077909600053815,4
3,4
3,4
8.019386243536319,4
3,8.111841291032492
3,4
0.44826711285424703,4
3,4
5.406225980166712,4
3,4
3,1.6540237847743289
3,4
3,4
3,4
3,4
3,4
1.9412029098062422,4
3,4
6.678126416061529,9.266521665346177
3,7.772450594382864
3,0.80936643407025
3,4
3,3.525781827622777
3,4
3,5.481742353744126
3,0.18589609086223757
3,3.5299945797815733
3,4
3,3.6483685539418143
3,4
6.520029799398004,4
3,4
5.605938368946417,4
3,4
4.385572495683725,4
8.9876339973989,7.878033421780568
3,4
3,4
3,4
3,4
3,4
0.09716558086296234,4
1.0843479632429132,6.456641715322132
3,4
3,4
3,4
3,4
5.959319386159786,4
3,4
9.587123332972405,4
3,4
3,4
3,4
3,4
3,4.13466762663533
3,4
3,4
3,4
0.5592992641299865,4
3,4
3,4
3,4
8.876528802668096,4
3,4
3,4
3,4
3,4
3,4
3,4
5.262266017125414,5.1563046416145975
3,4
3.1384475280483723,2.4633297658423112
3,4
3,6.627665477132273
8.166190387050495,4
3,4
3,4
3,4
5.466876210902751,4
3,4
3,4
3.0855346894704114,8.27701568589042
3,1.4884216268656336
3,4
3,7.093178222471998
3,8.553778241182284
3,4
3,4
3,4
3,4
3,4
3,7.633588516237152
3,4
3,0.5632543605947293
3,4
0.12851507913840376,4
3,9.01554098954234
3,5.4656011781431335
3,2.964471037576896
3,4
3,4
3,9.308008248165589
3,4
6.565986936978392,0.9943803875609303
3,4
3,3.3916307202648976
3,4
3,4
2.3833687972185547,7.310142047082464
5.3347296458722,4
3,4
3,9.833886362170102
3,4
0.31915590976498764,4
3,4
3,3.2223185185767624
3,4
3,4
3,4
6.368796633070707,4
3,4
3,4
3,4
3,4
1.1707807065427656,4
3,4
1.2901627939317062,4
1.9241553176051818,4
3,9.114247797022392
3,4
3,4
3,4
3,4
3,4
3,4
4.4427695759378185,4.975735782063557
3,4
7.3324758654022135,7.479687904424118
3,4
3,4
3,4
3,7.609772524676309
3,7.42376418294962
3,4
3,4
3,4
3,4
3,4
3,4
3,4
9.182634114735635,7.704775559136961
0.30248883073924926,4
4.200155284175201,4
3,5.636563093058741
3,4
3,8.384615927423177
1.9464214069534314,4
6.099004449355325,4
3,4
6.083129738420439,6.349021902960662
3,2.1799431255856194
3,9.416043324794744
7.768826788808938,4
3,0.34028865943297903
5.928911349816578,4
3,4
3,4.706003254336873
3,9.152925338278141
3,2.457397669973309
3,4
3,2.613663379551455
3,4
3,4
3,4
3,0.41813724662370655
1.540359482672048,4
3,4
3,4
3,4
3,4.7887443001627865
3,4
3,4
3,1.9955764748532445
8.066353060585115,4
9.915126321256544,4
3,2.2073832099730817
3,4
3,4
1.8756638478176035,4.469155931841469
3,9.634556554943655
3,8.503786941636516
5.347374225525828,4
3,4
3,4
3,4
3,3.663861786063518
3,5.035184219399678
3,4
6.689103192972503,9.03973868525796
3,4
2.9862741962435457,7.057821936798766
9.760171355512405,4
2.0937152630080478,1.2251198532519858
3,4
3,5.204972388897945
3,4
3,4
6.509829447015802,4
3,4
3,6.282592223686578
3,4
8.920707279302025,4
3,4
3,4
3,4
3,4
3,4
3,4
3,5.78953886191535
3,4
3,9.815751950038782
3,4
0.5099099695163001,4
3,4
3,4
3,4
3,4
3,4.1229511990676215
7.337341828493495,4.46842710773373
3,4
5.298274392702274,3.711463530730734
3,4
3,4.572503364407496
3,4
3,4
3,4
4.983540604722121,8.33108921021131
3,4
5.5077987003202145,1.0155071207913036
3,4
3,8.383591309031429
2.6393171542388405,4
7.85291691182278,1.5269683138348422
3,4
3,4
3,4
3,4
1.7012304332257544,4
3,4
3,4
3,4
3,4
3,4
1.2429543715133984,0.9476355143149873
9.98303701947399,4
3,4
7.505682103683402,9.82232002407257
3,4
3,4
0.9308398011547658,4
3,6.115214769274528
3,6.741101494805441
3,0.43490908276592966
3,4
3,2.0254594637938905
3,4
3,4
3,4
3,4
3,4
3,4
3,4
3,4
5.242287332323573,7.146736868112974
8.395315606838668,7.8598979190291685
3,4
3,4
3,4
3,4
3,4
4.232121851962579,7.402870086114119
3.279650003635075,4
4.640024017871677,4
3,4
3,4
9.472454662947252,4
3,4
3,4
3,4
3,0.904596693870463
0.15514877589714593,4
3,4
3,4
3,4
4.604060854270632,4
3,4
3,4
2.494391439634027,9.129544326816799
3,4
8.05695893224373,4
3,4
3,4
3,4
5.611698878944877,5.98236971302336
3,6.104554710054536
3,4
3,6.370392673545815
3,4
3,4
3,4
7.505011900316898,4
3,4
3,4
3,4
3,4
3,4
3,4
3,4
3,4.678554608783077
3,0.5778921965787465
9.844504438373923,4
3,4
3,4
3,4
3,4
3,2.1755572330265913
3,9.937664760740372
7.428270717992715,4
6.446550438746287,4
3,4
0.4935764245060581,9.093688754811295
3,6.8961292020004
3,3.3953773718166236
1.4577221447547706,4.901777886767114
3,2.6494969621865483
5.280415761135574,8.410019872047789
6.7066661089579105,4
1.357385049794857,4
3,4
3,4
3,4
3,5.4788957345841895
3,4
3,8.823478126228682
3,4
3,4
3,4
3,4
9.33208931770907,1.8020497320431583
3,4
3,4.5849686731553
3,4
5.950172132773471,4
3,4
3,4
3,4
7.672493556854421,3.50548183399384
3,4
3,4
1.037207170915383,4
3,4
3,4
3,0.7134013544052953
3,4
3,4
8.491697614754246,4
3,7.24954348769737
3,4
3,4
3,4
3,8.969806741286877
4.981644686212015,4
3,4
3,4
3,4
3,4
9.731424606386152,4
3,4
3,4
3,4
8.937287981297148,0.26821250762707916
3,4
3,4
2.530754760382885,4
0.762019169239101,4
3,3.923279388158166
3,4
3,4
6.913393647461504,6.051136724949462
3,4
3,9.068060912680233
3,4
5.046192511434761,4.983982751179354
8.068056372132157,4
3,4
3,4
3,4
3,4
8.336198281487144,4
3,4
3,4
9.02810408964153,3.262534709172178
3,4
3,4
3,4
3,4
3,4
3,4.384020685376939
3,4
5.790224228462941,4
3,2.5462267292291276
3,4
3,4
3,4
3,5.923415414533796
3,4
3,4
3,4
3,4
2.0482243224846695,4
3,4
3,4
9.655657922938886,4
3,4
3,4
2.6389022066654597,4
3,4
3,4
3,4
3,4
3,4
3,4
1.1012423899909074,4
3.7183188316717897,4
3,4
1.7953960593151186,4
8.577365832240995,3.322137997590977
3,6.663109469032802
3,7.559747236149185
3,4
3,7.772230590236138
3,3.298287584599666
3,4
3,7.445562595834922
3,4
4.263885123523071,4
3,4
3,4
3,4
3,4
4.882960024823712,4
3,5.010128075311209
3,4
1.9416393486763583,4
3,3.6429844521371035
3,7.308662126828322
3,4
3,4
3,4
3,4
3,4
3,4
3,0.5854969280517874
6.338131625932447,9.517321380200208
1.5290387208153233,4
3,1.3581407950518798
3,4
3,4
3,1.5797646888613603
5.068789985830491,4
3,4
3,4
3,4
5.320565810575469,4
3,4
9.981508271625849,4
3,4
8.1330629521532,5.595815494195166
5.682522535387586,4
3,7.644722827287559
3,8.280105490887522
3,4
3,3.2123250086121544
6.704871165851806,8.85757355525089
3,4
2.4772725404361626,4
3.418729354560691,4
3,0.24385483648208361
3,0.8786832254450527
8.978779751647131,0.9155434445461774
3,5.0171874429052625
3,4
3,6.369697180492367
3,4
3,4
3,4
7.098119053918327,5.764804588544102
3,4
3,6.637670606381829
3,4
3,4
5.326924417286466,4
3,7.2776568279130105
9.653786355331267,4
3,2.3211120587338496
3,4
3,7.842742332022805
3,3.562049224898743
3,4
3,4
3.9432983140889712,6.249917564762468
3,6.467296781647509
5.596109462137355,9.31731792855968
3,2.541252972175192
3,4
2.797000704403408,4
3,4
3,4
3,4
3,4
3,8.754741551701102
3,4
3,4
3,4
3,3.7546813517332254
3,4
3,9.105631836822454
3,4
3.743404996288783,4
3,4
9.09579577850393,4
3,4
3,7.69268855182582
3,4
3,4
3,4
3,4
3,4
3,4
3,4.091771218350425
0.19312548537951946,4
4.008437962067521,4
3,4
3,9.677319671166995
3,4
3,6.103761500329632
3.531155628166748,4
3,6.051219807176473
3,8.354871009476666
3,4
3,4
3,4
6.059375723710044,4
3,4
4.4247891598864175,4
3,0.8235976880548945
3,4
3,5.081955623601644
3,4
3,6.454852991884083
3,3.9063085597206437
0.2887393409964223,2.1798333617890906
5.494396047668038,4
3,4
3,4
2.5347092917063216,4
3,4
3,4
3,7.2585386251705994
3,7.263591257944066
3,8.46909167616801
3,4
3,4
3,4
3,4
3,5.39816642168379
3,4
3,4
3,4
3,8.048637308844988
3.0695217951448397,4
3,4
6.60876264907327,3.4658391997900226
3,4
3,4
7.083180424010658,4
3,4
3,4
9.093460897928043,5.749595782862123
1.6595683819914753,4
3,4
3,4.325246670135164
3,6.440832425916048
1.2150162969491696,4.2991469356556475
3,4
2.3799396920332825,6.2361013444107165
3,4
3,9.851315069051399
3,3.0463248784683925
3,4
2.8322180729296367,7.484183817472091
3,4
3,4
3,4
3,4
3,4
3,4
3,4
3,4
3,4
3,4
3,4
3,4
3,4
3.210646706715253,1.174669644068722
7.243500937452635,4
5.385061022592491,4
3,7.185390243175746
3,4
3,4
3,1.8228843282774387
3,4
3,2.3723346845079663
3,0.03861302997728133
3,9.954309299680025
3,4
3,4
3,4
3,4
3,4
3,6.024710336209854
3,2.5495027947214774
3,4
4.687594858908495,4
0.16518513374799815,6.725713496258461
3,4
2.594560863251104,4
3,4
3,4
3,4
3,4
8.128860763287067,4
6.112447502989942,4
3,4
3,4
3,4
6.704327812398256,4
3,8.928171479915068
3,4
3,4
5.902846104293554,4
3,5.137485405817817
3,8.62516639491998
1.1416510070659391,3.721016723197703
1.2892129232127758,4
3,4
3,4
5.5679408706248115,4
3,4
3.431516163433325,4
9.392325659682651,4
4.688250687473391,4
3,4
0.5299441845465369,4
3,4
7.558060077163276,4
3,4
7.728280055817912,4
3,4
3,7.551503712749703
4.406832698670053,0.03255688473133955
3,4
3,0.8249734075301729
2.022833018231489,4
3,4
3,4.810720660267687
3,4
3.8086976321368002,4
3,4
3,1.2781774851855388
3,4
3,4
3,4
3,4
3,4
9.100033181010447,0.6075138947214676
3,4
0.1894369237373661,4
3,1.6970597327473458
3,5.521050160574857
3,4
3,4
3,4
3,4
