x,y
3,5.936585413112127
7.987456671088173,4
3,3.9984729788792084
3,4
4.094923070545603,9.044499779551533
3,4
8.087502239468844,4
3,1.5523392168081585
7.332862375172278,6.096163601231961
3,4
8.601697339330038,0.8150889334962441
3,6.407132143367323
3.474951544135992,4
3,3.549562648088348
3,9.220522582700946
0.4098450400229725,4
5.950107087107312,1.4018520901926779
2.59205000451723,5.382040229423728
3,4
6.286887850936514,4
1.4598799398235363,4
0.40458837160816774,4
8.81558689978622,4.185182261368441
5.7842116590407056,4
8.958803052002303,4
8.275250663566442,0.1850536061287178
8.370192139255044,7.465579564450273
5.557394561153647,4
3,3.474160722744677
3,4
8.601761997288884,7.2691284521979105
3,8.093614652107364
3,4
3.2727409684410933,4
3.261152938425247,2.3613265342740997
6.796552202490083,9.150017189019714
0.3396815282741217,9.109405185205091
4.487324511751663,4
3,4
3,7.975914899961141
7.218268770298116,7.048146640837206
3.5213399569014237,4
3,4
6.197133849655454,4
3,5.604772622686357
5.625477806404695,4
9.11517557122478,4
3,1.5828102162533308
4.83298332648662,4
6.638859601778394,4
3,4
3,2.0700638571590635
7.364400001844928,0.023931699102799353
6.739947935252885,4
3.7640343747552576,7.253690022673852
7.243934910141792,4
6.957777009679921,4
3,1.3890701852348386
3.575027855116798,4
3,3.269877565368453
3,8.366016147256081
6.29862573644179,8.098656693031522
5.763717746622886,6.118461521578026
7.726789656884712,9.050932461758393
3,4
3,4
9.685775271139565,5.291230797018129
4.852104611978767,3.743679066234067
3,9.975945943176418
1.8268832922640454,2.923546364444378
3,9.79410424890567
0.3259944154373251,3.7168782236259257
4.111190874453571,7.653467943150863
7.841097655199257,4
6.167279404510392,4
3,5.3870372397966895
0.09938854927983742,4
3,4
3,0.8963763419337234
1.345479039124814,1.1107582394769866
9.726991076369801,4
8.923622725952931,4
3,4
6.033417298288136,8.894775852276911
6.256324006357615,3.7196459084059152
3,4
3,4
5.401008559828382,4
6.348042268998184,7.826528045901537
5.672474251647071,1.0416103614920957
7.186852206328782,9.05492120942127
3,4
2.7828647737786794,4
1.962695728682412,4
3,4
4.5308614223667565,6.5732753928681245
1.729779858148811,9.165347584853784
5.269088366691568,4
4.91662532413657,4
3,4
8.59075099947781,5.78471766388958
3,4
3,3.2443676144668174
6.508604556494214,4.533438463658732
5.330392331978121,4.70694499425564
8.192775611326965,3.617129828387201
4.466606511288733,9.579391119815993
1.2773229575442524,1.9656194169237495
7.952639042026089,4
3,4
3,4
8.26122883224876,6.287890447309783
3,7.066246878324368
6.532299564119759,2.4470606074089183
3,4
3,4
6.540331311971461,4
4.465994871657717,4.4552142912729416
3,0.3860413378657368
3,4
3,4
6.011901766408028,4
3,2.369660648513282
4.560569378415716,3.774455752935524
7.5620015441509345,4.469532188652721
3.891200706089207,2.496170713153776
2.4104740570317107,0.9171673568043803
7.817855833353862,4
3,4
3,4
6.983208769600421,4
2.9840970272976097,8.803526875043127
6.607882533971354,2.976846698455846
4.896747622400934,8.860243111472666
7.762597634244446,2.367521279748229
