x,y
8.100139408614295,7.72553291754434
9.79827968862173,4.177538788004862
9.424630576161075,9.06989987669295
6.534462135456045,4.9531807690171945
9.72673900996326,4.2994948718372195
8.59460541658058,5.359986257782598
6.620463188680378,6.8317229546178835
4.716415977483059,2.6153578660169607
6.9518469567349435,9.399047867523942
4.208815390398673,1.2994938372248344
5.114605670240147,3.411559270310053
3.211700793716461,7.482503807870958
6.806005228640537,3.849922318555097
5.508883351131701,0.3347447677476756
2.5581863453455176,6.929574799699138
0.6126535865314842,4.780285368638585
9.0960122025524,5.649559790146588
5.833783024548884,9.726864802720328
2.2150842190156803,6.571894107638134
4.730251842960151,9.272533447843283
7.728567983439415,2.5223885717115255
0.19310790543035194,4.775198672732407
0.402743107876401,4.885709699063251
3.43132790033673,8.018402876233274
1.2884779291824155,7.28549564950972
7.422141613676927,5.961437536481712
8.209650393849357,2.9829452006807333
9.113039248685638,6.512312497716714
4.237426957121957,7.79111949196238
6.571308534914413,8.604392765148095
2.0593251151386727,8.47360478442994
9.173379410249781,3.870439958682553
4.600396123526139,6.467118956894553
0.762817902907329,0.9319456986087249
7.15883085863386,8.552085453156993
1.7971068167502957,4.145806045025585
3.228728001140259,8.702355626393295
4.896581601364357,1.3863994619786302
5.332498666860933,1.1729469667665948
9.794106474938701,8.66200678537529
2.1399691125264653,6.352055573885992
5.5056182473344695,9.535497766724516
5.187640650647603,6.195240422588925
3.270504853934859,8.779929291408871
6.372986004531245,0.21526173417325434
3.416111654276847,1.0327892219818058
9.876009965518758,6.604418765272588
7.54623191132888,4.968899425743572
0.6381376171393549,6.3143013001167425
9.894970826588562,7.842174151115911
5.676162441901564,0.024920812225737166
8.289480848827216,3.847632866037932
8.490675139989861,4.684082809469549
4.2121418897841645,3.473027851091274
1.3231442498366497,1.067275383549171
7.085832816180839,2.4174342264141204
1.5391276493029116,9.620410933038153
1.8935844568812599,3.852838986062974
9.56824148722917,9.791700013092475
4.636090058691367,9.466624803279437
6.515941659792883,9.756932453418369
6.577160592057346,3.167308402790898
1.1932720313166512,7.4831963485014565
0.6240529527132865,6.226072650497386
2.294031953587398,1.5794779332922815
2.5520742917538133,4.124138497715288
9.812738569779267,0.31786092720402004
9.855570824913926,9.091473408652762
1.8792314163558288,0.4462961214762151
7.1528050757958015,6.0683531059927525
6.320425964650056,6.365085808259736
2.7003491785112543,1.2964628611092655
8.347391087249722,2.5220948419291114
8.563897440000154,8.957529461540528
2.736013368499454,0.21044989446188045
1.5578072490581096,6.913555725352173
7.000191547909963,5.160944842702748
1.401293789376945,8.105271986162991
2.982181343171985,6.427719946420931
8.386431681864433,0.4781878755454305
5.8957749158227895,7.877410282294557
6.468453225345416,8.557257571866097
2.808532301122267,8.74196582328817
5.44022601680936,6.853997643349958
5.289749245925531,6.198087884495185
0.07780356495452057,4.412515668160873
7.902410411833092,7.347611085043278
6.355321450708329,0.43623573939761906
5.461623649533312,3.7120891996998227
1.9977047204996834,8.646700851165933
3.779019135341658,0.34980527907560566
3.8359059581239254,3.5754319045411433
6.524216496901939,1.4717895749544885
2.4606839747645095,4.617610795643285
5.120144495093955,8.981868396422811
9.378135045579988,0.7662676884547437
5.9330519145506795,1.524589473108775
6.016404593142669,3.3474891013130206
9.140319852706757,2.7336469522202114
4.698573661927031,6.010510582456401
5.109105606273107,8.286916667128176
5.000032025234025,2.33792811928891
7.973983646308879,9.920713290997625
0.23821908765845445,2.3034485946002525
4.909079782021186,1.8929715922904466
6.354639581288582,3.1122850335531984
7.398813518316063,7.516988033023684
9.242091032685858,0.13807309502484877
5.180954914612419,0.49576936162210483
3.4020725005920873,8.790638525343047
9.954189755571486,9.923862199924839
6.5552686019647535,5.97940816480833
1.5234686859534463,6.532302166530953
5.771382402576507,7.577859562892369
7.788276384418977,9.843308318620839
1.9715330671286957,3.3636101700533203
8.293127373541832,4.955266737304045
3.133646191266999,5.809690032952847
8.871072331988705,7.069785800594214
4.152326095031764,3.1498845306240995
9.065147442110625,9.235472327057332
8.35237123941495,7.6165620559424045
9.526254077300447,2.5084111517256193
7.5244022779656206,4.741726972795517
1.945017717120573,5.169866038910977
3.7176299141874036,0.38411061749048403
1.1390086948142597,5.476020742708232
8.538634917160259,8.166633102593604
1.6675295727444561,4.000853396371848
8.239238820014817,0.5917752830060885
6.9572526071387095,6.833545464387862
4.715821826674395,2.2597553880298227
2.829846531237475,3.282853892687471
2.7446082358447885,3.4449817056558727
2.1527457213599597,8.599554231616848
1.2749741525876945,9.941226861710753
8.806269544739525,0.6310435497750821
6.122323744125588,1.0617426245805506
8.647871370748524,7.166758247168432
6.75104899715972,3.6436638324730195
8.382933757077693,0.06196394607742017
7.522914568858229,0.7415361388566322
5.844092177217755,5.245371987608417
1.5026848778377533,2.30759007140225
4.037511208955548,0.5456748346579332
2.991119421638684,1.736534588793327
0.9843612321591455,6.768490756714012
1.5347827843704187,8.18917425947082
4.293568292877471,7.686664690235815
5.368678052731647,5.5363909892672165
0.41755103857475717,8.107139666902437
6.793128883332984,0.8923234142100622
6.410741336995841,5.204975239431258
6.1493751112221045,7.298289773779398
9.212317171586857,2.0487987228165903
3.2851106066381153,2.8413911480270637
3.998894989328466,3.861087798679436
7.79470644285182,2.0410391928733373
3.2666599925550646,9.5935444076171
7.044768556925339,5.842700528644519
3.4463407535675215,2.3777708486086913
2.225329853467002,0.3549959476254483
2.247207081912561,2.6095173870859756
1.9420906363414991,0.6612611165254356
9.111639238823763,9.18511522201985
8.859515508315836,1.3441038139699335
5.801857387324445,6.848764004221545
2.5903428462266587,8.696898330462682
9.392901094530956,2.555073480075155
3.5951473892506747,5.389142467911511
0.9628357416533473,5.027053906713369
6.945547657519481,3.0309002836536845
0.5043807700406056,9.28832734229622
3.4255075763619702,1.0786313708712325
6.4783329845202795,0.22943131643695436
4.031385910128251,0.8645397496847895
0.5340250935100987,4.891283825631955
7.786916139932457,1.8430287014821334
3.0001429828002326,7.299756572193071
7.3650631832054945,2.1108998355073694
6.590598979977712,3.038683549574559
6.912433745422869,3.034254321914357
8.492759452457811,4.352919097352814
3.180032717005078,2.4494067617077486
0.2683019458954117,4.734550880761081
8.722237954686253,8.750835778142918
0.08895876464269703,4.842257302246064
5.86487693018972,8.276952328813426
5.693992250645044,5.931507279694984
3.870655619798934,4.105744839492486
7.936787967007209,1.647559477070093
2.2571181273900343,1.9639109697247137
6.725580808881447,4.692242432056176
3.1744673154148897,5.466077875398768
4.783689629828663,6.057575478421111
5.723766210741167,9.65656938869048
1.5917559464619258,6.7707883791759125
4.336268164937419,3.671763284005759
5.308770642395406,0.10417907039433794
0.9695887737027342,5.469281470484933
4.90938996226654,8.180574933236361
3.9896949660573275,3.6227466692826793
