x,y
4,5
5,7
5.01522661813163,6.98902878280167
3.9847733818683704,5.01097121719833
4,5
5,7
4,5
5,7
3.9983516866892037,5
5.001648313310796,7
3.981143822135598,5
5.018856177864402,7
4,4.998162907863782
5,7.001837092136218
4,5
5,7
4,5
5,7
4,5
5,7
4,5
5,7
4,5
5,7
4.019627576747925,7.001017039279267
4.980372423252075,4.998982960720733
4,5
5,7
5.002328549564456,5
3.9976714504355444,7
4,7.039901197680447
5,4.960098802319553
4,5
5,7
4,5
5,7
4,5
5,7
4,5
5,7
3.9612415407969506,5
5.038758459203049,7
4,6.948981454205896
5,5.051018545794104
3.993665887244265,4.985643827665002
5.006334112755735,7.014356172334998
4,5
5,7
4,5
5,7
4,5
5,7
4,4.966578922007753
5,7.033421077992247
4,5
5,7
4,5
5,7
5.024956120478626,5
3.9750438795213743,7
4.9895240910801055,5
4.0104759089198945,7
4,5
5,7
4,5
5,7
4,5
5,7
4,5
5,7
4,5
5,7
4,6.970996491752797
5,5.029003508247203
3.994143053070842,5
5.005856946929158,7
4,5
5,7
4,5
5,7
4,5
5,7
4,5
5,7
4,5
5,7
4,7.097499779947462
5,4.902500220052538
4,5
5,7
4,4.9590264263637085
5,7.0409735736362915
4.008442341577581,5
4.991557658422419,7
4,5
5,7
4,5
5,7
4,5
5,7
4,5
5,7
5.00204154546022,5
3.9979584545397797,7
4.00308445575938,5.048686197736157
4.99691554424062,6.951313802263843
5.004967587820561,5
3.9950324121794396,7
4,5
5,7
4,5
5,7
4.999151269069973,5
4.000848730930027,7
3.9997166946395737,7.0159741112121266
5.000283305360426,4.9840258887878734
4,5
5,7
4,5
5,7
4,5
5,7
4,5
5,7
4,5
5,7
4,5
5,7
4,5
5,7
4,7.125398560938014
5,4.874601439061986
4,5
5,7
4.054430297219565,5
4.945569702780435,7
4.977189036551917,7.073842173873238
4.022810963448083,4.926157826126762
4,5
5,7
4,5
5,7
3.9746825392962686,5.074695606655977
5.025317460703731,6.925304393344023
4,5
5,7
3.9846422962932153,5
5.015357703706784,7
4,5
5,7
4,5.0409083163897215
5,6.9590916836102785
4,7.003649445005047
5,4.996350554994953
5.003006252701592,5
3.996993747298408,7
5.015440252133587,4.944639042271036
3.984559747866413,7.055360957728964
4,5
5,7
4,4.97716124352863
5,7.02283875647137
4,5
5,7
4,5
5,7
4,5
5,7
5.007144192336429,5
3.992855807663571,7
3.9906365452646284,5
5.009363454735372,7
4,5
5,7
4,5
5,7
4,5
5,7
4,5
5,7
4,5
5,7
5.0219506204908155,5
3.9780493795091845,7
4,7.019207371579244
5,4.980792628420756
4,4.995480537532084
5,7.004519462467916
4,5
5,7
4,5.13136196168354
5,6.86863803831646
4.985467621751813,5
4.014532378248187,7
4,5
5,7
4,5
5,7
4,7.026489805708778
5,4.973510194291222
4,5
5,7
4,7.0062094982945355
5,4.9937905017054645
4,5
5,7
3.9596138133776355,5
5.0403861866223645,7
4,5
5,7
5.0917936227366685,6.999742646970521
3.9082063772633315,5.000257353029479
4.956464340539356,6.925859670696221
4.043535659460644,5.074140329303779
4.97321625486733,5
4.02678374513267,7
4,5
5,7
4.013041381303047,7.008418488927896
4.986958618696953,4.991581511072104
4,5
5,7
3.989589170127843,5
5.010410829872157,7
4,5
5,7
4,5
5,7
4,5
5,7
4,5.034603460850627
5,6.965396539149373
5.048204484692435,5
3.9517955153075652,7
3.96739349736846,5
5.032606502631539,7
4,5
5,7
4,5
5,7
5.038092492947918,5.003230501577662
