x,y
5.827454883886412,5.105367584059423
6.8145511665047245,1.6129483075542654
3.6402496993148774,3.818807050422235
3.841738408830836,4.77688239257238
4.646404585716895,2.7326215202473794
5.14073452172444,3.4174931413664758
3.0588789957654043,4.226348866189945
6.520101403941775,1.9784366970600704
4.371419970875816,2.9631734884869902
5.76945936136106,0.6308448912168418
4.857708231150619,4.907245735352918
5.67346926827235,4.674733186563929
4.4385225360781595,4.2968547614376496
6.0044737701180715,2.8417760807205292
6.2386093354522885,3.8621097606920842
6.34984758476422,3.1090022839573983
5.975184835914329,5.078821330800168
5.198090028156526,3.9251240775799934
2.5571322175782862,6.6557016445645285
2.6940963872448305,2.6658922965854286
2.6572368944458042,5.133341812573487
5.687678635392245,5.691904129144579
3.4850837813552302,2.949963813291007
3.9262363224961816,2.3464005861705646
4.639324269607947,5.115967938873034
4.088970484016983,4.908796466450059
2.4691880747674455,4.609480477751633
4.805118072204284,6.033934515945278
5.4999216303170915,4.935530975039548
5.832475233569596,2.0260511616099097
4.347140646191688,4.582560097989127
4.503223133654605,3.2999123690301295
4.364630230780729,3.0528967022117897
4.580813382154183,3.505653776405196
5.908455250019323,2.320032115808358
2.692506409934909,4.973959164734595
5.003748793125501,6.813343973318283
4.840869867287283,3.6542162985448554
3.4845837362658303,6.305828721602117
3.1706806267993652,3.031336791470191
4.5151636711338945,3.5871962095598313
6.608216891072989,4.660079113221768
5.414400883754127,3.9203887019707353
2.0189298197441152,4.793173168345547
6.9896504684752845,6.408439104319023
5.995110154941319,3.2652004358227247
4.163887728079355,4.519614223763885
5.61175906378094,3.133411143653343
3.9231838407005886,4.666441560994828
3.5414555429476717,6.1255917857164714
3.4374867973563306,5.176338822851242
2.468762549764025,2.3510652843960216
4.785595959302291,3.1401006693614613
4.001696143995821,4.568724572469941
5.690775150870232,3.3411680357960547
2.0833612389692013,6.937079755028803
3.6463423788731255,6.7177791605902994
5.180944567509472,4.000275256666745
3.568105082811249,2.669944979365702
4.562737764393241,3.939166953790924
3.919967627174864,1.8660003787340786
0.9381465451816129,4.742170992070285
4.263801537548881,4.595388893854765
4.61896883342122,4.228477928359315
6.599319649869956,3.6645164167702493
3.091581078326204,4.003361729680538
2.997654987541031,5.58988534537657
5.532119374023663,6.532514457081909
3.7085315833693833,3.901293890715646
3.2904396357440735,5.917542365139251
4.442358476911701,4.833145280021713
4.290429279675548,6.51205420259977
4.495969176490036,3.0907155716580768
1.2448036230643515,3.328392546342702
5.831189558726763,2.151271229251323
4.120940695807551,2.6480631865028608
2.6300484878580166,3.429169628678101
4.036578914293323,2.947378919935882
0.8661559797041014,7.262963427319974
3.4916843701182847,4.927243294944144
5.521706958248624,4.362193479851264
4.705788320119675,4.105189428147415
3.8666214028472154,7.328878242636746
4.999381063581891,6.115564428058825
2.478866450208276,4.856228853197282
6.057637852000095,5.033093116338298
3.429820250457154,2.538441755368471
4.4529073351871595,5.311744243793319
4.003501893153841,3.0494208754170407
5.252611671624541,1.9070301889260617
3.3288257350099846,4.1778126143366014
5.272123692503445,2.6208093308020723
4.1538720323853005,3.5630500577046793
4.351269003624207,3.5717185378481506
6.913594454396261,3.230782099050769
3.6712690414168403,4.744618918796889
6.173206142403075,4.1619190162523125
3.9464018310164035,5.625188160414721
6.149337216151089,2.2131387438167938
4.633196424906411,5.2143994305681165
5.441969898245883,6.702196091067837
5.712767720376384,2.174665091387293
4.191970222572327,3.790046323402424
3.6010093978445146,4.445200375533991
2.983308530904017,3.1589092038282574
3.9306825486679546,4.440880208924346
3.738546966797418,2.3607297187039675
3.6683235976339503,5.383221473207806
6.170944038156904,5.3363972719544055
4.867181116520578,3.2820926083096724
5.342985163148514,3.200673935412536
5.661696938495508,4.488314189771802
5.112982850282619,2.1302659826686465
2.0803194130245664,2.7353040052872757
5.752792293301581,4.860803125227436
5.555314957176302,3.027658174808273
3.4079521793359433,3.0578427279099474
5.0216405467872685,2.305176705831885
6.513235838468348,2.4371635068450446
3.8255214382026566,3.018318619283922
4.024837965025545,3.223871236948699
6.194269439285464,4.7359730304357806
5.880708644340116,6.144778331060091
4.240300207846413,4.323510397852198
4.94937589733586,3.0460939890564407
4.115224799245102,4.826739203166022
5.9550942600560015,3.9315158214085963
3.484552360539308,3.5018351402160657
3.939778239902249,2.9334695614594115
5.397124683346138,3.050024814135377
3.1110325256320057,3.3365794414283663
5.58158176768483,2.5533802407039228
4.693683198478787,2.7779730645105416
5.998543496036322,3.225400722175174
5.827899446254811,4.06718930965231
4.254824130279556,2.2554993929444604
2.648630938447024,2.7788129045080643
4.151635012946577,4.167815490517642
4.705298349596426,3.8364984259527466
4.684674976923878,4.759168502176086
5.532979694201498,4.161007340882621
3.145150084891243,4.316473756823727
4.024285156930367,5.131838642409669
4.219986765489824,6.014215271838788
5.760965728859672,3.226615582698713
5.2172186671433725,3.4675474980293464
5.889284823384847,4.826819213272518
3.160700595668458,4.676341917737456
6.65199756278047,3.947000216783926
4.2440948628025765,3.1570772141722427
4.380167148141839,3.4670382612887916
2.5979798438128823,4.101647856718677
5.513893484557415,6.592001301448377
4.559671547367488,2.6372267127098414
4.00606330310934,4.944007661261869
5.248192682939297,3.618903098826877
4.314912298044664,2.324396648425555
6.1624685182459125,2.4852552839873256
4.616547482999831,2.9208761434824195
5.572014114224555,4.505882106625199
3.625360544584791,2.8811917938531573
5.457737201082052,5.857513024890963
5.12184217182556,4.042686963316653
4.3364605774917315,3.35012743466469
5.173715479216896,6.427471677596321
7.820544172498808,3.6033701001266665
4.022763572406598,3.286251253602972
3.9838813663810493,4.656812041617012
5.144931653067128,3.897607470715539
5.304938006609202,3.5399225769208282
4.211516106657042,5.966601770906381
2.8972984263351336,1.0911054668756317
5.884455859216944,4.0534099764402
4.280558203219235,3.1207865376892103
6.767483742199818,3.5908799378468323
3.2446798091582782,2.466026134366465
3.4310559329954335,2.4209779724544425
7.585889854230134,3.421551371184518
3.900666247824011,3.0486081891663144
4.970749162148331,4.699767181876698
4.284852478100464,4.486358814261862
6.567480226066072,3.350121444292655
5.530924837819584,3.0823199813495394
6.078485865079528,7.230167360159996
3.7832574679012017,4.011348075366301
4.989270526787245,4.137814758236845
3.966676360331624,3.502449499814019
4.591591424897339,4.742670645035324
5.50839662124787,1.6808658909448044
3.9921065664249493,5.694607559860398
2.9246041793608066,3.423336539631391
3.7039957618604653,4.968745681424423
4.978765799183556,3.3537870144228927
3.6600825202772223,2.9266198756398327
5.643382483752631,3.508597712656936
6.365655191180782,2.8680813466804906
5.1853884922651465,3.8260430796921656
6.944933742409478,5.336601452878495
6.191436524374055,3.8663886709898527
5.86258509633524,6.857382251225167
5.064653764973144,5.450768393440685
3.0074823426283572,4.579614103865489
5.583860391038051,1.810336377663881
3.0607763409829887,6.104255009745392
3.8029527466665556,6.767287436104413
5.052938045419824,4.035795428080901
4.296642001706226,5.208436502100474
5.296357884031976,3.626502294694304
5.472938794283731,6.044741439758244
4.892428284757127,3.711183690670086
4.4375569479985995,5.490827520944969
2.7548183484257636,3.3158662969425956
4.606840877979718,3.6560997740699195
3.741653777649829,4.511535431013245
4.262369988320553,3.4174473101863807
6.20523999820732,5.538251103882533
6.435851848955652,2.3816608752060198
5.122734464615175,4.656072263893558
7.501256710289749,2.202918111139023
5.06738364092767,3.139624884459536
2.444795541986277,3.5775841109715154
5.44306583989443,4.907814728899161
6.028970255847257,6.387481025554245
3.7621152406104548,6.514496711455772
3.775525588932893,3.9406549738244268
2.842988362085666,3.228728930932385
4.082541354222318,4.450790378661638
4.622854008779727,3.926787958704345
4.159043323959654,5.004627601630891
4.552083175748221,6.255196294760628
3.5855799851017873,3.404260809063814
4.76553499848539,1.2591938622763275
5.316393008565401,5.427484286330222
5.597070593242175,4.351966805267539
6.238192579306863,6.461939860745359
4.481664870449246,3.0363898395869096
4.155308552164557,2.7953843381272394
5.311499300814161,4.416620829313675
7.1466651291798104,3.950911764691651
4.416753296247412,4.65489872264211
5.959749026154325,4.6769761094257865
4.35282657948991,5.426757082093659
5.832203838203872,3.205116853608928
2.9337778455989305,1.1595655151555158
2.5027460106137123,5.383233114566078
4.599818295325238,4.605972335623663
5.173089224057129,4.495260231319879
3.3299747548386365,6.488023663226156
3.4606348897395187,2.029664346959466
6.220212408711051,4.303132726606431
5.879345758486528,5.408652285883101
6.296943306215103,5.6281893475008635
4.024380003774642,0.8921422744535916
4.568585943070773,5.367660052354228
4.066435708205829,3.7736449127354805
4.1339276076841704,5.372813442854606
1.3544261962478799,3.4891579340400085
5.238091530836297,4.434297442613361
7.10127659555997,3.4061369617482846
3.016126704780222,3.291754762189542
5.181823048657135,4.471385946294784
6.579578147633652,5.804596291295788
4.842494867162283,4.049999159808004
1.8785933153534835,3.479319638724149
4.426128653124016,4.311339274585033
5.929620651715178,6.083815145415882
5.1139094118838715,5.258434663810078
5.437072576016391,3.6372509582219736
3.883550981304265,4.815631825858563
2.004218943222282,4.105967491476169
3.9403467365303295,8.112441834259872
5.135416764361616,3.048016022494145
6.671494051189362,4.775961728160022
3.1197712943424216,2.228818652475805
4.619327804100942,3.3967530351967747
4.8158342249920505,5.670755272322064
3.1463194072823066,3.733675967705461
4.158184965593336,1.7004975573000354
4.036013540004404,4.149216304405675
4.5605060127916515,5.967106987720484
4.775728993543547,5.600039745967473
7.084460848855498,4.647546835751859
7.130873113391563,3.4077212791302443
7.021533128117073,2.6513150757199098
2.1002081140631375,5.570341446132586
6.071044525834093,6.109291710338286
5.113556933376632,5.348834781464488
4.948812140604591,0.9754309083240464
7.442965754725072,4.059724765622933
3.2459994419940976,3.898466597220593
2.625586418800236,3.499511275063325
5.299457484499254,2.0158096185778276
2.759662784641049,3.994605574021742
4.115001931300613,1.9205969288500113
2.043438864003813,1.8213449328599067
3.8605737807251663,4.1784915810614285
4.78271597472801,4.2585343811743535
3.923557887921996,2.846192322663912
5.031810764468982,1.5856803476601797
5.573958066771132,2.795648231694816
3.2312441894486805,3.8831731811353567
4.861645052303647,4.978356243302828
4.462580553928116,5.76581629418864
4.8718157270053455,4.305854217107749
4.958236603511054,4.242320726724912
2.09491432822865,3.9874276787166347
5.920446857739827,4.827559231183109
4.114066075424125,3.1274334745306094
5.689860121568842,4.410617790806357
6.1591620906006055,2.1066894166644294
2.1713202712633892,3.788257932458124
8.410893827441575,2.8221348537479125
4.058404964507321,2.249119673822638
3.7333763050960673,4.112752335765113
4.8387259598936065,5.077857932008575
4.071223461830867,3.731494475907206
3.2879741137926635,2.7076112516375086
5.526005686290957,5.03708822251095
5.719474286110185,3.420260259982295
3.7999566235579545,3.294098075096887
5.334512169311996,4.355595280634546
3.694207738477627,3.284877261302206
5.767606857185192,3.4969710092353394
6.52537239638377,3.791763481442466
4.322448813255388,3.834677594940196
6.847134707443221,3.366224106462949
6.485307850198083,4.57085899695188
5.5795662308061225,4.931154097496555
5.517442443613288,4.7828936954781724
5.845430754557932,5.305633967015932
5.302611516640009,5.012482248188431
4.3567077158239345,3.477185824982685
3.560427027597517,5.515594106037229
4.712109516257231,4.529132670949695
4.4505985498523355,4.583169592977425
4.16485892168144,5.938664020148591
5.713156114335084,4.3076357250721715
4.271553278291617,3.798868504468868
4.264966992312076,2.4575392105800633
7.102627727787392,3.4359433476600643
3.989272976394413,3.7780347410866484
4.938027578314193,5.212907642393729
2.960792270748937,4.947306886715562
5.5146255228669,1.6156465180526358
7.046136219982266,1.051756273934397
5.172032588554758,5.221242843325392
7.596712184999657,4.532909621905575
4.00503758059537,2.7568656616863496
6.045549557613738,3.82744511804846
6.654915803856127,6.155343262272374
6.246898309289961,2.2017507437779096
2.4544691310051654,4.103356555397207
4.2482390778633565,3.116478517287042
6.012376227936834,3.604954357825589
4.804432660824158,3.729500659332299
2.5194377822757454,3.2776245857849156
5.644613354462207,2.4634910018965774
6.815654500838014,4.250771149033758
4.196798616512776,6.581772058965285
3.8266785220526467,6.45633765676156
4.727369308967611,3.1637752263856576
5.553683198702113,3.8879786869189865
5.681294191958403,2.5165804149726414
5.136932985604993,2.447614076348785
4.478814915748837,4.554983554093949
4.192347813376809,5.791869402601861
1.4276063443478963,5.031880660539879
5.368954778834155,2.9166588019999695
4.073434953787521,4.2654157871005
4.016104520957352,5.007337504374662
4.657375005092704,5.316721888441865
3.4107004514490047,4.7392152699493595
1.9141345205441058,4.1672861653766615
3.791574911204363,0.5931775449889232
7.51736551197938,5.749218557543926
5.09423343992645,3.3989645531487667
6.192105267071948,2.562492776633097
6.626367005562448,5.126696992025705
7.193546855189069,1.9543998559119196
2.921911310636493,4.610519046331975
2.7257995186199846,2.3391539792338603
2.971175372525867,4.551473208279368
6.5461330038139725,3.4933688632850526
4.956226208840976,3.2538900627801444
5.127877995507168,3.0389616784107365
5.515613680027607,3.5862873324408655
3.6058707780164285,4.577824985869891
5.241659772223321,4.46978515686888
3.052195245997005,2.5966092068409052
1.9779963875826647,6.043297723429019
3.574655569986804,3.324890747517855
3.064007890324178,4.693801573098293
2.9600055328022234,4.367589119922338
5.240189713474367,3.396631272954755
1.826580624692979,3.1392604419863437
3.3295174321666767,2.4842345280797593
5.518971288740038,4.874089023939019
4.627871020403067,6.3652052036286175
6.009013300420635,4.48442846176341
6.138150699128597,4.241529210484819
4.220916935724629,4.305570050904287
4.6727486370086835,2.6558752662258125
4.511396358458819,2.7783536887707987
4.191550154509018,4.174286164741644
3.1206280921209872,5.215402780992059
4.27181085685863,3.12435411603716
5.805677193996875,2.7244852319918356
3.201136556722332,5.266755936643698
4.451069816955541,4.493483971415346
4.846825821379753,4.050281157557945
2.6348408459708828,5.520058497994576
5.80064306285772,2.0405982041709607
6.735806207674373,4.337948484261136
4.417002006443639,1.0760564499630525
6.9212207919528606,4.51186480938463
5.272128615167608,3.5296434102171905
3.5577377142137427,3.5556418156008016
4.680599249578165,2.4965096825746462
5.701213609930691,4.02108077475995
5.112884696781534,4.611801435449338
5.713705789752326,3.7263400186393802
4.306178103593398,1.6701483590202224
5.352010382616144,4.368181708924563
5.5273460062781155,2.414380404580279
3.0417060863428205,1.7566006651861796
6.695309122121292,4.343436060288171
4.493493265693441,6.583209778594176
6.179661617431821,5.37215646182844
3.88234928583721,2.096660331000067
3.1652108304378803,1.3722685711605245
3.983790137420456,4.025600555025298
3.36164895410035,3.958278769086466
5.928004456891055,5.756891775388852
3.8612411966148974,3.035684790957719
6.485787842385974,4.595476257483562
5.999054975122842,5.153480286042057
